date,open,high,low,close,volume
2020-04-20,261.2660752149449,265.1304052480041,260.10125496777647,260.3231201171875,100109300
2020-04-21,255.83021775469405,257.0412788878131,251.47591609222067,252.4188995361328,126385700
2020-04-22,257.3278224089375,259.7776774253793,255.99657511457667,258.02117919921875,92951600
2020-04-23,259.3061997684544,262.49565246091066,257.6976209563086,258.002685546875,104709700
2020-04-24,259.5279394121467,262.27363195193783,257.4663495090409,261.5987548828125,85063200
2020-04-27,263.586496282148,266.4985889754129,263.12425845106605,265.3707275390625,77896600
2020-04-28,269.04078346489274,269.3920885822452,263.8452369509866,264.15032958984375,105270000
2020-04-29,269.5124087829115,272.6094081249225,268.4770004780296,271.0655212402344,118745600
2020-04-30,269.67880460969207,271.16722519078604,266.7944448748944,268.5417175292969,122901700
2020-05-01,263.76216376036905,268.708114473872,260.2583929039917,261.4324951171875,125180000
2020-05-04,259.5372825883171,262.45862900123217,258.04889034750136,262.153564453125,80873200
2020-05-05,264.99173947915517,267.4046076168223,262.283004121062,264.5757141113281,79569900
2020-05-06,266.2860284073863,266.6742924603887,262.347752307495,262.7822570800781,73632600
2020-05-07,266.01781453590644,267.8944985976931,265.44464426276255,265.9530944824219,75250400
2020-05-08,269.1056204111253,270.82515983445404,267.96850517613757,270.3536682128906,76452400
2020-05-11,268.4122782212897,271.7958627554087,267.9870272879799,270.4091491699219,79514200
2020-05-12,271.60167035432886,272.0176674098095,264.8807152817734,265.0194091796875,95870800
2020-05-13,264.4555207320025,265.5001828038208,257.89173751403956,260.3323669433594,144721100
2020-05-14,257.88251181493416,263.5772573883642,252.37261624396686,263.4478454589844,121977900
2020-05-15,261.0441715182751,264.7050870067685,260.0919627756472,264.65887451171875,111146300
2020-05-18,270.91753734646966,274.3381080239506,270.5939934876637,272.72027587890625,119703800
2020-05-19,272.11932321611533,273.83883381426045,269.9005880325174,269.9190673828125,95189300
2020-05-20,273.4783622894982,275.37352587023634,273.24724340342016,274.5045166015625,85861700
2020-05-21,274.37506538703633,275.1886082635178,271.5091859677041,272.60931396484375,78293900
2020-05-22,272.3228163601348,273.30275835461424,271.0747685104836,273.1271057128906,63958200
2020-05-26,279.1268873427951,279.3672600063866,273.1455295921651,276.49212646484375,88951400
2020-05-27,279.30259548951767,280.6430965469145,274.44909803811197,280.6061096191406,104817400
2020-05-28,281.6414911722765,283.66609503121555,279.413501549018,280.08837890625,90405200
2020-05-29,279.6168864676126,281.92807550390813,276.85271340828524,281.33642578125,119090800
2020-06-01,280.68927958979083,283.0836680290045,280.17157550632606,282.4735107421875,55758300
2020-06-02,283.3979012849281,284.8585881062841,282.0574289833271,284.8123474121094,74267200
2020-06-03,286.8092679717843,289.56421509801055,286.5319366089357,288.6027526855469,92567600
2020-06-04,287.6136076486184,289.3608801796868,285.73692319641066,287.8447265625,75794400
2020-06-05,293.2714158506908,297.00627710294424,293.20669578517834,295.2220458984375,150524700
2020-06-08,296.03551940704676,298.98459824675535,295.4900822960921,298.79046630859375,73641200
2020-06-09,296.10945735478106,298.8644041849485,295.2404482275722,296.5624694824219,77479200
2020-06-10,297.1449581975567,298.0417006533348,294.1866250080655,294.90771484375,95000800
2020-06-11,287.93718282225507,288.5750732883493,277.3519533819497,277.9066162109375,209243600
2020-06-12,284.9603461840579,285.73690229235734,276.0484161874025,281.2347106933594,194678900
2020-06-15,275.5122157233881,284.99734466801493,274.32888805139385,283.8602294921875,135782700
2020-06-16,291.6535489193092,291.8014683889085,284.4333973227197,289.3238525390625,137627500
2020-06-17,290.35005990509615,290.645898869627,287.38247290117295,288.1220703125,83398900
2020-06-18,286.5966293633898,288.7136577278904,286.13439166083936,288.2329406738281,80828700
2020-06-19,291.7206312233792,291.91561749580717,284.62654267087413,286.5857849121094,135549600
2020-06-22,285.98224129069246,288.8235835027713,284.83085586373335,288.42431640625,74649400
2020-06-23,291.0890885301593,292.02692651938037,289.3434222415451,289.7519836425781,68471200
2020-06-24,287.6999659204182,288.3221026445459,280.5130470171993,282.36083984375,132813500
2020-06-25,281.785185014913,285.65722508649236,279.75167184836454,285.387939453125,89468000
2020-06-26,284.2829755044831,284.49655078149493,278.0245993097469,278.60955810546875,127961000
2020-06-29,279.872450425928,282.8437742236256,277.56965110475824,282.7044982910156,79773300
2020-06-30,282.26807303948027,288.0343515093833,282.11023643287865,286.3258056640625,113394800
2020-07-01,287.4493212589986,289.60354975298884,286.98504934237536,288.3314208984375,72396500
2020-07-02,291.78557360503254,293.14126785785413,289.25066734943266,289.9192199707031,69344200
2020-07-06,293.7634942697425,294.97988478160124,293.0113758108655,294.3948974609375,61713800
2020-07-07,292.84419650034664,294.8312658250423,290.9778140865629,291.3585205078125,82910000
2020-07-08,292.1291241487949,293.69836529181094,290.35563059220567,293.5869445800781,54638600
2020-07-09,294.19982882375655,294.4412592915748,288.4799953308486,291.9156188964844,83354200
2020-07-10,291.850526908762,295.1654342509859,290.4112957115559,294.8961486816406,57550400
2020-07-13,297.2547478306085,299.65037850017325,291.68348471943426,292.3427429199219,102997500
2020-07-14,290.91275521677863,296.9111684438746,289.70565963638995,296.1311950683594,93657000
2020-07-15,299.3718194357117,299.95680658213604,296.4561782096947,298.8518371582031,87196500
2020-07-16,296.93904039518486,298.32256163903685,296.2890483770897,297.8675842285156,54622500
2020-07-17,298.879680026152,299.52037750899143,296.892582711396,298.7311096191406,62774900
2020-07-20,298.4617893428172,301.89741230602556,297.7096712262448,301.1452941894531,56308800
2020-07-21,303.12311599800523,303.56879885867374,300.7924621371037,301.7860107421875,57292200
2020-07-22,301.423855332089,303.8195139783243,301.3124346205255,303.5037841796875,57792900
2020-07-23,303.1416435359776,303.84734577077256,298.50821983633944,299.8824462890625,75738000
2020-07-24,298.0161462247771,298.98181138159134,296.4376104179371,297.9511413574219,73766600
2020-07-27,298.6475506249182,300.3003574759023,297.8489882118405,300.1239318847656,48293000
2020-07-28,299.3903744004211,300.5139328151327,297.9232876462,298.2204284667969,57495000
2020-07-29,299.10255193656815,302.45461009923713,299.06540224680407,301.88818359375,48454200
2020-07-30,298.8982372356282,301.2288911921821,296.7997475610756,300.81103515625,61861700
2020-07-31,302.6124786506734,303.290325960131,298.3690258438813,303.18817138671875,84986800
2020-08-03,304.85948175447396,306.0665772588921,304.31164435865924,305.2958984375,53077900
2020-08-04,304.4323207202705,306.4751281738281,304.4323207202705,306.4751281738281,41917900
2020-08-05,307.7843783647945,308.63865102868465,307.5150927600926,308.3786315917969,42697700
2020-08-06,307.79370582601723,310.5607481856349,307.4687098320137,310.4400329589844,43679400
2020-08-07,309.4651646075166,310.950840777737,308.55518122323906,310.6629943847656,57308300
2020-08-10,311.11789475848155,311.7771529462985,309.16794703966593,311.5914611816406,44282100
2020-08-11,312.7800599947262,313.42075763791763,308.28591032125263,309.0194396972656,69601100
2020-08-12,311.47073223793814,314.1077932100277,311.44287705762025,313.32781982421875,53774400
2020-08-13,312.55716329070407,314.07998896010736,311.83290014808625,312.7614440917969,41816100
2020-08-14,312.37136292665747,313.30920105163307,311.63780553176855,312.7706298828125,47260400
2020-08-17,313.7920458500741,314.163457645655,312.7799366639321,313.7641906738281,35481000
2020-08-18,314.1634975020133,314.8691998389785,312.5571065696242,314.44207763671875,38733900
2020-08-19,314.82274055379725,315.3427227760281,312.56638608909145,313.1328125,68054200
2020-08-20,311.3964882942635,314.5906817781839,311.2665068752793,314.10784912109375,42207800
2020-08-21,313.7735502768915,315.4449178722164,313.42996524936933,315.2220764160156,55106600
2020-08-24,317.67343815259494,318.4905613278083,315.1942417800255,318.4162902832031,48588700
2020-08-25,318.98264962045295,319.6140526018926,317.812675367797,319.5304870605469,38463400
2020-08-26,320.1248027078068,323.00326611637297,319.5769652095019,322.7340087890625,50790200
2020-08-27,323.60691777712054,324.89757935854544,321.7683902327284,323.43975830078125,58034100
2020-08-28,324.4703748611952,325.65890989106765,323.27254532473523,325.5289001464844,48588900
2020-08-31,325.3153027924507,326.1974023373853,324.1174734415584,324.349609375,66099200
2020-09-01,325.1853077897396,327.5066672292479,324.28461919373416,327.404541015625,54908700
2020-09-02,329.32665006940977,333.11509639783384,328.17523646014934,332.14013671875,69540000
2020-09-03,330.4408364749893,330.9144028219021,318.1097774780861,320.709716796875,148011100
2020-09-04,321.39679945867,322.9753065699317,310.94138949855835,318.0911865234375,139156300
2020-09-08,312.6499888940206,318.15627540940744,309.0936784498061,309.40008544921875,114465300
2020-09-09,313.42999106593817,317.98914514563717,312.55715750804563,315.50994873046875,91462300
2020-09-10,317.39480822136073,318.05406630132904,309.0657702593142,310.0314636230469,90569500
2020-09-11,311.82360784404324,312.8914276224348,307.348019609595,310.1893615722656,84680200
2020-09-14,313.37424422394645,316.0577494610093,310.3379161388723,314.2749328613281,65605700
2020-09-15,316.7448620744899,317.5805458417575,314.2842266287377,315.8627624511719,52920900
2020-09-16,317.1070075431028,318.5462391225636,314.3306422652758,314.6092224121094,82096000
2020-09-17,309.7250842420767,313.56926938158966,309.19580744688415,311.8421630859375,91523300
2020-09-18,312.65222417260696,312.7640908894413,305.7535016145823,308.251953125,105877900
2020-09-21,303.637388987122,304.97051525691444,299.9363120459159,304.82135009765625,99450800
2020-09-22,306.3129272948169,308.4850823655749,303.7864801299103,307.92572021484375,63612100
2020-09-23,308.4850922945836,308.7647876041219,300.2812086542762,300.7846374511719,93112200
2020-09-24,299.46078098618597,304.662783135719,298.1369582837882,301.5863342285156,76681300
2020-09-25,300.72870054393417,307.2545266690337,299.85240149573735,306.4621276855469,71069400
2020-09-28,310.64789110122877,312.2700155081227,309.6503653899457,311.55218505859375,64584600
2020-09-29,311.34715281415293,312.09295010347984,309.1563341575337,309.85552978515625,51304000
2020-09-30,310.5267778222554,315.37454585203375,310.331011000578,312.2048645019531,104081100
2020-10-01,314.8152230001285,315.794085681289,312.3167703193709,314.2092590332031,88698700
2020-10-02,309.23092876593313,314.1812314984031,308.7554666384085,311.2259521484375,89431100
2020-10-05,313.2955577901384,316.9313691692186,313.2489561309269,316.74493408203125,45713100
2020-10-06,316.88473389843483,318.9916521575981,311.72933343138027,312.2420654296875,90128900
2020-10-07,315.2160635631484,318.4883085571336,315.18809687304366,317.67724609375,56999600
2020-10-08,319.6255886004015,320.55784930598804,318.7026311556404,320.4925842285156,45242500
2020-10-09,322.1520204494278,323.82077514743236,321.5274216830824,323.3546447753906,59528600
2020-10-12,325.90905385055936,330.0389624196058,325.41495675821676,328.5566711425781,80388500
2020-10-13,328.4168613032181,328.5939931462487,325.4429468232973,326.4125061035156,73255500
2020-10-14,326.99046289482385,328.0905237679991,323.625015193752,324.3614807128906,57727900
2020-10-15,320.42732569422276,324.4453671413226,319.88662699209056,323.9606018066406,60357700
2020-10-16,325.32169100417735,326.9904456494241,323.58769973116574,323.76483154296875,89501900
2020-10-19,325.0327574021243,325.6666879866406,317.9382656025847,318.8425598144531,68425600
2020-10-20,320.19425828070683,323.38260245483957,319.4298261141032,320.11968994140625,60051900
2020-10-21,320.07309716356906,322.25461253469484,319.20610142268265,319.5137634277344,63575000
2020-10-22,319.7281025316129,321.85365566212863,317.57458271978794,321.2663269042969,55399300
2020-10-23,322.4970111814187,322.5529445602362,319.8866920021182,322.357177734375,49143900
2020-10-26,318.9544408099831,319.7468683011783,312.8854129701897,316.4000549316406,91473000
2020-10-27,316.7449241521478,317.080524368769,315.094804402739,315.3092346191406,65994100
2020-10-28,309.60378814699163,315.3371858357557,304.03819055830706,304.53228759765625,127094300
2020-10-29,304.7653031060251,310.8156650367625,303.0685820586202,307.6273498535156,90597700
2020-10-30,306.042473273586,307.35696398176606,300.7472405054129,304.42034912109375,120287300
2020-11-02,307.83251953125,309.84617777055985,305.0730071507982,307.83251953125,86068300
2020-11-03,311.0860610828726,315.33716740512307,307.9163805373823,313.2675476074219,93294200
2020-11-04,317.77040975856545,324.3708323027865,316.5864487581355,320.2688903808594,126959700
2020-11-05,325.58272341467915,328.33290390754655,325.2284597904764,326.5149841308594,82039700
2020-11-06,326.22599947152867,327.698987397985,324.10044608617153,326.4404296875,74973000
2020-11-09,339.31487252711236,339.69710276553224,330.0761670896473,330.54229736328125,172304200
2020-11-10,329.544856684147,331.12037969112043,326.76673774549005,330.0576171875,85552000
2020-11-11,332.2577318337856,333.3391577380837,331.0085058194259,332.50946044921875,58649000
2020-11-12,331.49329763734,332.55608865324723,327.4659524226816,329.2838439941406,67546200
2020-11-13,331.20421584497933,334.58832640287704,330.6821521807107,333.842529296875,62892200
2020-11-16,336.5275353075786,338.20559347455685,335.2316790566966,338.00982666015625,74541100
2020-11-17,335.58586975925397,337.40378942011074,334.06628033664794,336.19183349609375,66111000
2020-11-18,336.4622769590578,337.0123074631445,332.1086061397919,332.1459045410156,70591300
2020-11-19,331.51195921000055,333.9171796504589,330.1601696166916,333.5442810058594,59940900
2020-11-20,333.2832418785046,333.48834039613587,331.18565504150706,331.2602233886719,70417300
2020-11-23,333.0781105421872,334.5138000241452,330.8313587818934,333.24591064453125,63230600
2020-11-24,335.80963919215793,339.1657836062195,334.9519752282169,338.6157531738281,62415900
2020-11-25,338.53182210076363,338.55978878288744,336.9935976832792,338.0936584472656,45330900
2020-11-27,339.19377724692663,339.5107425153413,338.01911949606887,339.0353088378906,28514100
2020-11-30,338.2521628265193,338.52252641604707,334.8401134429491,337.5343322753906,83872700
2020-12-01,340.80651298549947,342.7735691873469,340.20985254776235,341.22601318359375,74231400
2020-12-02,340.1073539820607,342.10237707755493,339.52935690252815,341.94390869140625,45927000
2020-12-03,341.84128474565955,343.2490072518508,340.7412241469451,341.8506164550781,62882000
2020-12-04,342.43804269912846,344.7966613769531,342.3448109293827,344.7966613769531,50749900
2020-12-07,344.02283916984663,344.58220128950416,342.8109116192047,344.0881042480469,48944300
2020-12-08,342.8108598784092,345.6635749627262,342.7642582297794,345.09490966796875,42458900
2020-12-09,345.75691864388864,345.9153870607997,341.1608793479615,341.9999084472656,74098300
2020-12-10,340.62005024527565,342.9413700309111,339.74372300685593,341.887939453125,57735400
2020-12-11,340.18190134287244,341.89725750389533,338.65300868970854,341.487060546875,57698600
2020-12-14,343.66862960375323,344.75002707857266,339.7810896102844,339.9582214355469,69216200
2020-12-15,342.51254618440765,344.55419921875,341.1328186746745,344.55419921875,63865300
2020-12-16,344.76861277655524,346.0178385333846,343.8829538499093,345.09490966796875,58420500
2020-12-17,346.74514388303766,347.22990934031503,345.9154179721252,347.0248107910156,64119500
2020-12-18,347.3149058033296,347.48342115235664,343.6167681827869,345.6390380859375,136542300
2020-12-21,341.6975863159967,354.3273835242469,338.94505395818203,344.4032897949219,96386700
2020-12-22,344.7309637244021,344.84330731460943,342.6899789779958,343.82281494140625,47949000
2020-12-23,344.7964934994354,346.05104449361977,343.80408706266854,344.13177490234375,46201400
2020-12-24,344.6092935001129,345.49872799105134,344.01948957475344,345.47064208984375,26457900
2020-12-28,348.0358434497332,348.8316485795175,347.4085822635312,348.4384460449219,39000400
2020-12-29,349.97386928148484,350.1517561492149,347.1838797622155,347.7737121582031,53680500
2020-12-30,348.59761582943503,349.309163326104,347.87672541470425,348.2699279785156,49455300
2020-12-31,348.07336050365444,350.7697212038506,347.558442810494,350.0394592285156,78520700
2021-01-04,351.37825754538835,351.5093441232009,341.5571642779558,345.2740173339844,110210800
2021-01-05,344.62801860513036,348.74744580773046,344.5811897244677,347.65203857421875,66426200
2021-01-06,346.1352100329597,352.9416523676368,345.5828351687298,349.7303466796875,107997700
2021-01-07,352.11781010059394,355.6754898622392,351.93992325535066,354.926513671875,68766800
2021-01-08,356.3215017877144,357.16410716326504,353.0540523710122,356.94879150390625,71677200
2021-01-11,353.75635178135303,356.31225469377694,353.6346366766432,354.54278564453125,51034700
2021-01-12,354.7299563854463,355.6380765572961,352.3612553180215,354.6175842285156,52547700
2021-01-13,354.54270695675297,356.57432017615855,353.7562732681172,355.57257080078125,45303600
2021-01-14,356.32160784005754,356.82718264450693,353.99039227381644,354.3274230957031,49989100
2021-01-15,352.6982961647385,353.5034441983972,349.87087798649776,351.74334716796875,107160000
2021-01-19,354.21504905656366,355.04831169178294,352.7264392445503,354.5052795410156,51233300
2021-01-20,356.80837306175,360.25373828155864,356.41517050960914,359.4111328125,61836100
2021-01-21,359.97282817862805,360.40351666136445,358.81190643054885,359.73876953125,47840100
2021-01-22,357.8756827558788,359.6358084093018,357.49182313387803,358.46551513671875,52860500
2021-01-25,359.20518232955203,360.23501764916625,354.3273789382754,359.8792724609375,70402000
2021-01-26,360.8341698003207,361.2461152977036,359.08341572224913,359.3174743652344,42665300
2021-01-27,355.97516596231895,356.068795148532,348.2886869202177,350.53564453125,123351100
2021-01-28,352.3612262708215,357.5760596417651,351.92122345514014,353.5502624511719,94198100
2021-01-29,351.67781325155534,352.6515052518927,344.7871116230642,346.47235107421875,126765100
2021-02-01,349.88960493835793,353.2787697068861,346.7625847217708,352.23956298828125,75817600
2021-02-02,355.44155743678897,358.7839227305628,352.3239079372017,357.22039794921875,64450700
2021-02-03,358.0535651747562,359.2332299217936,356.21855334617453,357.5011901855469,52427100
2021-02-04,358.54046551668864,361.611314470792,357.61360222180207,361.56451416015625,47142600
2021-02-05,363.4463232614555,363.699096345573,361.5176820583244,362.987548828125,48669800
2021-02-08,364.4480583738054,365.65580909374563,363.586738480656,365.6090087890625,38365200
2021-02-09,364.7663661814191,365.96477395529973,364.354449223665,365.3655700683594,35551100
2021-02-10,367.11634769534874,367.26614867663744,362.7909479327446,365.2064208984375,59154400
2021-02-11,366.29249847319824,366.71381556698043,363.3527360226122,365.7962951660156,42913300
2021-02-12,364.9910470053873,367.8465509696831,364.9161322408801,367.6031494140625,50593300
2021-02-16,368.8389734144862,369.03560325119344,366.5639302035512,367.2848205566406,50972400
2021-02-17,365.52475715839137,367.62191370338655,364.5042362118772,367.369140625,52290600
2021-02-18,364.7477141616512,366.5546404776683,363.01567405850335,365.8056640625,59712800
2021-02-19,367.06956433626385,367.35979482228066,364.710234486557,365.1596374511719,83241000
2021-02-22,362.37900752952436,364.77576612098994,362.0794055626871,362.3509216308594,67414200
2021-02-23,360.13211199714294,364.1485676282452,355.95651243671296,362.791015625,107284100
2021-02-24,361.69551651787236,367.21932376060425,360.7031100835053,366.78863525390625,72433900
2021-02-25,365.5153842430116,366.89165036320054,356.4994397180611,357.9505920410156,146670500
2021-02-26,359.84185856528967,360.993409107362,354.11210604178865,356.10626220703125,152701600
2021-03-01,361.0027141509435,365.9928608201491,356.3028265082272,364.73828125,105348800
2021-03-02,364.96290706919183,365.19696567329885,361.38648474125074,361.8920593261719,79595300
2021-03-03,361.19003539642364,362.16369902738325,356.9956931613012,357.09869384765625,119940200
2021-03-04,356.9114279493684,359.51415952389016,348.1669984353763,352.6796569824219,183433000
2021-03-05,356.19984802170217,360.2256743979512,348.8785143397938,359.167724609375,152039600
2021-03-08,360.13201819714425,362.9594365096086,357.09862712207564,357.3794860839844,123149200
2021-03-09,361.2461579907032,365.04726851627913,360.7405832620537,362.48199462890625,113633600
2021-03-10,364.8412819184215,366.4422351649294,363.41821554059374,364.73828125,109899400
2021-03-11,367.21933823136976,370.4212448317139,366.7605638102097,368.4364318847656,86245000
2021-03-12,367.0695497742458,369.073077197319,366.25503014763297,368.9326477050781,64653600
2021-03-15,369.18539790534726,371.3949265422265,367.03206963349646,371.1327819824219,73427200
2021-03-16,371.75070850094045,372.4622274237906,369.88758207279375,370.6646728515625,73722500
2021-03-17,369.3726882764486,372.73376754122484,368.2211092684256,371.9286193847656,97959300
2021-03-18,369.32591633034133,371.42307315157814,365.8337502203185,366.5172119140625,115349100
2021-03-19,366.21473449983927,367.8021557259411,363.6504320580141,365.8390197753906,113624500
2021-03-22,366.35561481385486,370.1503993662236,366.29925903985094,368.7602233886719,73778600
2021-03-23,368.1215072363825,369.5774125136502,365.06877858097994,365.8577880859375,90686600
2021-03-24,367.2667334999967,368.91051044021407,363.9510017329088,363.9979553222656,97588600
2021-03-25,362.55142279228585,366.84400672465426,360.59766059245567,366.0456237792969,116128600
2021-03-26,367.2009100210331,372.3482894976798,366.59977232463365,371.94439697265625,114409100
2021-03-29,370.460290857603,372.6676538345254,368.9668057792232,371.75653076171875,108107600
2021-03-30,370.4791131725585,371.44659205631615,369.1640688399087,370.7702941894531,76262200
2021-03-31,371.34323355801985,373.8417775209728,371.31505567617114,372.27313232421875,112734200
2021-04-01,374.2175182637231,376.3497499113352,374.01087089402483,376.2933654785156,99682900
2021-04-05,378.9703688038174,382.2391465633513,378.89523733741964,381.6943359375,91684800
2021-04-06,381.1307984909578,382.52094568198214,380.792635211254,381.46893310546875,62021000
2021-04-07,381.2998604572925,382.2579371835131,380.8396121278128,381.910400390625,55836300
2021-04-08,383.1691128780948,383.7796528951659,382.2298117240788,383.7232971191406,57863100
2021-04-09,383.60119001027016,386.6820964718389,383.47907628083203,386.51300048828125,61104600
2021-04-12,385.9118138275653,386.9262462744944,385.30127392287335,386.65386962890625,56704900
2021-04-13,386.55054694574426,388.42914898249666,386.1654300883869,387.7998046875,56551000
2021-04-14,387.7716753560826,388.8330902261772,385.93065315580645,386.4754638671875,61659900
2021-04-15,388.62645070144174,390.8995721092551,388.57949710976976,390.6271667480469,60229800
2021-04-16,391.9233370750753,392.54327916671264,390.4956098933959,391.9327392578125,82037300
2021-04-19,390.9934243141692,391.4442704264012,388.67334981100794,390.00714111328125,78498500
2021-04-20,388.78607743574787,389.89444572779433,385.6675912594759,387.1517028808594,81851800
2021-04-21,386.5317314961308,391.02158875565004,386.3908134257118,390.81494140625,66793000
2021-04-22,390.6458991018156,391.4818620697647,386.17481725533787,387.24560546875,97582800
2021-04-23,387.8091847549569,392.86262853206887,387.7340532904559,391.44427490234375,73209200
2021-04-26,392.10183999795095,392.83449368415677,391.51007573886284,392.2615051269531,52182400
2021-04-27,392.5621494081892,392.75942330203213,391.03108384324634,392.1770324707031,51303100
2021-04-28,392.4493869070272,393.5765596833663,391.594619473589,392.06427001953125,51238900
2021-04-29,394.80706316331424,395.1827778873398,391.1625701433545,394.5628356933594,78544300
2021-04-30,392.2802612456324,393.13502855193957,391.0685549910661,391.97027587890625,85527000
2021-05-03,393.9709956658209,394.35611250011635,392.31784546480463,392.815673828125,68128300
2021-05-04,390.8150004114941,391.3128288285941,386.682081464695,390.3923034667969,101591200
2021-05-05,392.04546956641803,392.28029482456407,389.950817944286,390.514404296875,60162200
2021-05-06,390.58957939249063,393.7644218236602,388.57008767991226,393.6329345703125,74321400
2021-05-07,394.4031491281633,397.15529444702287,393.71744901179585,396.4977722167969,67733800
2021-05-10,396.8546516926033,397.0800747479228,392.4493279403625,392.5714416503906,81852400
2021-05-11,388.0252302753278,390.0634972953382,385.1697473456406,389.0678405761719,116888000
2021-05-12,386.268802278505,387.5462380172157,379.47764499537993,380.80206298828125,134811000
2021-05-13,382.36128597661525,387.3207943827429,382.3143037249166,385.3764343261719,106394000
2021-05-14,388.1285664962927,392.1487737157858,388.1003886122969,391.29400634765625,82201600
2021-05-17,390.17631580899985,391.1156169526232,388.26950696885626,390.29840087890625,65129200
2021-05-18,390.56138796867197,390.8056154288192,386.7760056623648,386.9356994628906,59810200
2021-05-19,382.22047463840835,386.0997646955062,380.72696043578725,385.9212951660156,106467100
2021-05-20,386.80415905405096,391.34099915612734,386.6820739969034,390.07293701171875,78022200
2021-05-21,391.566445319186,392.81573183580736,389.2933527076713,389.75360107421875,76578700
2021-05-24,392.00783940058864,394.80696643943276,391.76361199046715,393.7267761230469,51376700
2021-05-25,394.81640728655066,395.1733462806178,392.27090940571543,392.853271484375,57451400
2021-05-26,393.4450628767349,394.1401365456196,392.40245237340775,393.6329345703125,43088600
2021-05-27,394.6661892338307,395.182793416517,393.55779205638487,393.839599609375,56707700
2021-05-28,395.41751882677187,395.6805219440084,394.3091505945031,394.5439758300781,58520200
2021-06-01,396.9205008532493,397.06139029520114,393.75506050821133,394.196533203125,54216600
2021-06-02,394.8539863190647,395.66180014538963,393.83955377586835,394.81640625,49097100
2021-06-03,392.4869333407822,394.4970225992489,391.0122238732597,393.35107421875,58138800
2021-06-04,395.210986967059,397.2492832201943,393.4169182031542,396.9486999511719,55938800
2021-06-07,396.93922176181667,397.11769125205126,395.6242060431354,396.5635070800781,51555000
2021-06-08,397.42764801953655,397.5215838562783,394.8070187651546,396.6480407714844,47134300
2021-06-09,397.4934038464304,397.5685639814991,395.8308513392417,396.0562744140625,48436300
2021-06-10,397.2867379227703,398.8553831856693,395.9623200896522,397.89727783203125,51020100
2021-06-11,398.45143919908884,398.6674600527525,397.1551994163562,398.55474853515625,45570800
2021-06-14,398.6675381475228,399.55048342857026,397.4182803625306,399.4471740722656,42358500
2021-06-15,399.59742272519713,399.6349741242568,397.8315323529279,398.7144775390625,51508500
2021-06-16,398.85539921615816,399.08082228951355,394.4312994104029,396.48834228515625,80386100
2021-06-17,396.0750632085679,397.34309661977426,393.8677001370888,396.3568420410156,90949700
2021-06-18,393.0547314261852,393.7520789180551,390.8024727316209,391.0097961425781,118676300
2021-06-21,392.7814772345062,396.7959997339808,391.961616444382,396.6075134277344,72822000
2021-06-22,396.59812893618243,399.56660147363755,395.872482504178,398.7278747558594,57700300
2021-06-23,398.80334230083525,399.61377031320393,398.16253474329096,398.2473449707031,49445400
2021-06-24,400.40531995318634,401.0272615121453,400.15086055645696,400.60321044921875,45110300
2021-06-25,401.35713701848357,402.4785645361461,401.02730032052824,402.0262145996094,58129500
2021-06-28,402.5539081945489,403.00622930202064,401.3476706430046,402.83660888671875,53159600
2021-06-29,403.22305672448783,403.86386424563824,402.5162761105487,403.0534362792969,35970500
2021-06-30,402.5915849977271,404.0711190670555,402.56331492833107,403.3926086425781,64827900
2021-07-01,404.15593644503736,405.78625383305746,404.0899633622855,405.62603759765625,53441000
2021-07-02,406.7945852899978,409.0845471406086,405.7108322146403,408.7264404296875,57697700
2021-07-06,408.78301833118127,408.99977471807125,405.2302784805173,407.98199462890625,68710400
2021-07-07,408.6699403767782,409.7065575998138,406.6438418893297,409.423828125,63549500
2021-07-08,404.07113536169277,406.85115025329117,402.8837348812311,406.08782958984375,97595200
2021-07-09,407.6050403295699,410.7242960856309,405.8899126832055,410.4227294921875,76238600
2021-07-12,410.3379108909958,412.14728165569136,409.9044268961415,411.892822265625,52889600
2021-07-13,411.1012764391813,412.60908078126454,410.2248754107305,410.4887390136719,52911300
2021-07-14,412.1944453011535,412.6844982623341,409.8479428828055,411.1012878417969,64130400
2021-07-15,409.7536531786738,410.4321636364202,407.78409489025074,409.6971130371094,55126400
2021-07-16,410.88457314584525,410.9316803509929,406.0878920473257,406.4836730957031,75874700
2021-07-19,401.63041041560604,406.5496042508232,397.6535906579479,400.480712890625,147987000
2021-07-20,401.14978007232145,407.501400747123,400.3487563752901,406.2197570800781,99608200
2021-07-21,407.4259978534785,409.6500155908594,406.17265300699904,409.5086364746094,64724400
2021-07-22,409.68766997892743,410.6112068666337,408.69818876700634,410.3661804199219,47878500
2021-07-23,412.30754604990295,414.927345152791,411.61963129562355,414.5881042480469,63766600
2021-07-26,413.9943224274407,415.61520686871586,413.9472152307123,415.60577392578125,43719200
2021-07-27,414.5598008745902,414.58807094771487,410.86568168544017,413.711669921875,67397100
2021-07-28,414.3429547293441,414.9272219533537,412.10953315932124,413.54193115234375,52472400
2021-07-29,414.47498326479524,416.34086557570345,414.46555032093,415.25714111328125,47435300
2021-07-30,412.6750483001058,414.7011468766554,412.54310212092867,413.240478515625,68951200
2021-08-02,414.9649721562708,415.5209693765124,412.0153368747902,412.3734436035156,58783300
2021-08-03,413.17444607590994,415.85078470201967,410.9692944352204,415.728271484375,58053900
2021-08-04,414.43720673393494,415.6999843519498,413.4477256087574,413.6833190917969,46732200
2021-08-05,414.85192797034676,416.3880023567007,414.53152422702374,416.3031921386719,38969700
